Location,Temperature (C),Humidity (%),Wind Speed (km/h),Precipitation (mm),Pressure (hPa),Storm Intensity,Storm Duration (hours),Lightning Activity,Outage Duration (hours),Outage Severity
New York,1.8050879597435738,54.484692526551214,10.714147009940367,29.99700314763104,1022.5164366929006,Category 1,34.93955055939114,31,13.801689894646389,Severe
Illinois,25.073656807306087,94.3243628529406,125.32029616628171,366.5607625401347,1045.1736635089871,Thunderstorm,12.273654246154573,35,7.749349316512151,Moderate
Illinois,17.8345702657281,10.101576027428449,13.733359090642661,308.63884461521116,986.3829405752583,Category 2,8.088854680228536,23,2.8414195075734834,Moderate
California,29.4470577055731,90.48140466719755,8.42054706147236,486.30541745037976,1028.467147595355,Tropical Storm,18.31339285143286,42,10.188708787949526,Moderate
North Carolina,35.81124066161032,37.9940787776175,54.488540602224134,356.08248990181625,1018.3340753281724,Category 1,25.432790840003477,70,18.282936439642384,Severe
Michigan,30.84968234525296,38.03458822548417,143.4824031712242,466.58073996910804,957.8292777142262,None,4.677135831379902,70,0.0,Moderate
Texas,36.56086434787069,30.527997829294545,147.52290812874034,495.7893973897902,1005.7976850286288,None,27.443830706329273,45,0.0,Moderate
Florida,-6.487349466243688,38.53125110358117,30.310575144923895,214.2155721163429,968.3508833539386,Category 2,0.7367219886058329,46,9.418165343306686,Moderate
Virginia,-8.260897896939483,29.21361253287716,22.295633349309924,75.14750668463854,1018.3549292177764,Category 1,42.80971490846816,68,11.555086921399642,Moderate
Georgia,4.217531223477668,91.52821956789745,52.94299973321664,97.92538845163185,1011.0084846940639,Category 3,44.1956010853856,13,8.319265899051306,Moderate
Michigan,39.53663462597456,90.91213544920298,50.56302613216106,159.18761155615834,1047.3048091633832,Category 2,35.18739712856887,44,15.080236482973119,Severe
New York,35.30125880411856,19.19901834285603,113.93893241069618,254.4478835331364,1043.538266512481,Hailstorm,22.394371611560523,51,2.4620175290679853,Moderate
California,27.550001378742138,22.857258597984323,66.59985311200892,61.20999969817809,950.9372833598882,Hailstorm,12.235020987038938,89,19.569927989288225,Severe
New York,28.541726709184374,87.58167751095999,116.982537860177,150.85893592761784,958.00294301717,Thunderstorm,35.71738035414703,49,4.982839784526764,Moderate
North Carolina,29.96687580920169,45.90439937854713,112.30696455375687,153.8969236914577,1026.9134311429561,Category 1,44.726265693699055,64,15.569228750641125,Severe
Georgia,41.84314852666108,25.234450960535046,86.74656451888849,2.042827482356402,1018.5643072976077,None,7.609617835077099,76,0.0,Moderate
California,35.770513376915666,55.96024621929105,125.02681496124826,177.08436983319638,1030.0945598516892,Hailstorm,22.359455486289505,63,18.790351578212558,Severe
New York,24.28647128648761,47.500124492808546,29.347161982906066,58.07610004233571,976.6814922668324,Hailstorm,15.132558529724552,22,20.001219696884302,Severe
North Carolina,26.61434893914273,29.724539836416866,24.271574349076996,214.85568983119458,1034.9322768762477,Thunderstorm,17.123605874203676,83,5.696608560270343,Moderate
Virginia,1.7557144133617069,74.8676996449871,112.59753877540022,98.26836870187455,994.2419471988136,Thunderstorm,19.47637350350076,70,16.57512039106838,Severe
Virginia,26.152535383594987,66.81603810994578,36.71955932329433,411.057119846598,976.1908484674442,Hailstorm,45.686224529824244,69,5.3678726556526435,Moderate
New York,13.357345683015218,18.96954521998965,0.4191575730576991,40.26267638691178,951.0607747584893,Category 1,12.414584057668495,58,3.8519599992023466,Moderate
Michigan,-1.5870971166840953,93.28480428928083,136.79402529668073,432.83021570910006,1037.1364034819594,Category 1,23.64844027648832,72,22.396810333838776,Severe
Georgia,34.352155058561586,60.26229691570622,93.44055870495943,290.2633077622991,1003.5343849240172,Tropical Storm,45.67139863976594,91,4.780948620150886,Moderate
Ohio,18.06359048917301,32.518403835718765,66.7406547011911,229.32033159917876,1047.5382083751992,Tropical Storm,22.85073073047923,73,6.247034449402867,Moderate
Michigan,43.75837729291818,28.566263356512714,108.86047650135568,274.87115844695506,1021.468138956726,Category 2,41.45277705222976,53,3.9974521791232855,Moderate
Virginia,5.4923644960988725,22.235318323498138,49.99975996729288,188.05456458883464,958.0417143489778,None,2.820709167613485,98,0.0,Moderate
Georgia,16.43685617677922,48.217366575131564,143.04990856431266,63.80595249597254,1008.8191186402142,Category 2,45.745460086235326,70,22.150968418060977,Severe
North Carolina,14.639750006787747,22.19869117817531,10.293043342111636,382.93990789188996,951.7124539823348,Category 2,9.001495057250443,88,7.073281990381622,Moderate
California,-3.3571262662081702,47.42347713357036,96.14222859935414,463.9557950482078,1005.7781854212932,Tropical Storm,47.03688166710164,93,13.462599007233663,Severe
Illinois,13.436340335692872,23.389338541070593,116.59342242919102,475.03381155993236,985.0201663099081,Thunderstorm,8.427689532410325,25,10.463550953133593,Moderate
New York,5.81544010315087,69.11267693715004,70.36888618402641,335.3557531113722,1014.3295834718765,Hailstorm,21.32956549415876,43,8.72821644933097,Moderate
Texas,-1.1823740748186076,80.67178195177225,113.24525325990538,205.1737132583336,1004.1574206246271,Category 3,14.813495595482136,75,14.159511899062219,Severe
Georgia,5.51855712198766,59.457047277048275,139.0365596817854,239.17998113824822,976.1350323414489,Category 3,20.795108212562116,12,13.85453672688265,Severe
Florida,2.8288430196515595,71.20511873694076,111.59908510189267,328.4828484946578,966.2350609105824,None,12.025187516425223,53,0.0,Moderate
North Carolina,30.374044205323294,94.45408633756549,46.40503007044667,411.53625825417396,990.4711486341749,Hailstorm,46.33523579652681,39,20.56295582101896,Severe
Ohio,-8.307365195746195,67.45343766135471,84.27695620788037,187.28356877152024,1048.6836314849604,Category 1,14.6747992355084,3,2.222958478239079,Moderate
Illinois,23.960451135227174,42.77423783654944,136.7405276789435,458.39061239055565,993.5698640549272,Tropical Storm,31.3571957790827,52,2.9604830888480818,Moderate
Florida,31.83637381129836,50.4532142807424,67.36465882237391,162.13607746530644,1024.8787137822292,Category 1,6.597479500741848,0,23.78796897923497,Severe
Ohio,16.439790105793524,87.44727034648332,102.25477423735724,265.4298876636021,955.6973525605371,Category 3,39.570599272794425,5,18.19670697717712,Severe
Texas,41.236073900435514,21.764828705508677,69.82720876933087,480.68090001780683,987.8865764417403,Category 1,26.040381288456643,54,19.490364778892264,Severe
Virginia,28.933438238009444,39.31633202053894,18.201623541054325,469.0994577128051,1008.0323037199004,Tropical Storm,47.01341397750316,65,14.862124728192336,Severe
Michigan,31.135800822127948,61.95520620734357,8.78964538144128,347.87254476387466,1025.1196513328482,Tropical Storm,20.32330640800489,90,10.656789798608575,Moderate
New York,0.8313418092478635,70.87506124675909,142.84109394430308,162.28009723750435,1002.8383657317061,Tropical Storm,9.381497998879698,17,15.472218210843073,Severe
California,32.751256671149044,78.71491678885347,91.88126601316434,109.51751659200177,1001.5295545800782,Category 3,16.60891197316721,28,3.129448229000399,Moderate
Ohio,35.76521048457132,38.63861163964784,15.572236968373737,40.07167766677211,1026.390691259717,Tropical Storm,35.374349092487726,52,18.428690870949747,Severe
Illinois,9.869651362329428,23.127322060823527,128.6157837704757,354.32720236969266,981.32877173189,Category 2,31.637113007802046,32,13.437090084308538,Severe
Georgia,1.734968741813418,95.93552887089038,78.40397047662199,251.72534700101784,959.0610520871393,Category 2,37.36067556565081,2,23.00483348237612,Severe
Virginia,11.177787356198916,16.875299541883553,115.78981683598099,286.14384697212864,984.7150471017405,None,3.526574025802036,19,0.0,Moderate
Georgia,30.678438295007545,18.62248202081969,19.01342934381226,236.19608696286892,965.8996235449434,Hailstorm,27.85770121654975,3,4.488928355104376,Moderate
Illinois,12.970145322778649,54.544828771177194,136.03656477443792,241.47321678672145,1046.5944204133434,None,44.744096497742625,81,0.0,Moderate
Georgia,30.515853137363337,83.73439253292385,88.58031595230383,285.63680960248263,1007.7511547476691,Tropical Storm,5.179292135115713,7,2.3299117320443856,Moderate
Ohio,-3.753950246235429,79.7053695719794,110.73910211235616,457.1310030880189,994.6600431327619,Category 2,4.528092427822987,85,18.14487986371304,Severe
North Carolina,34.33064407686664,94.39293395746826,4.706953202527947,14.683149734023848,1041.2051878156567,Tropical Storm,34.39700949693667,85,12.542124996071305,Severe
Georgia,3.9264114903296576,22.744231805168955,47.29573502985047,400.8183897865812,1040.0361387367104,Category 3,15.128757880521691,82,9.502027505224499,Moderate
Michigan,3.6910943243026537,43.815453135619244,40.116812159311756,195.25813027913287,991.569727907421,Category 2,31.611802097323533,27,23.2766357784569,Severe
Texas,22.47095308621234,35.392791584953905,142.43924929318064,372.46213364149986,1037.472736224981,Category 3,26.17845662641728,65,22.633765936249738,Severe
California,-6.143507483915569,87.47831111992048,27.80078533205041,474.26316462217824,956.4025933143013,Category 2,47.33119960031547,72,22.91513592700075,Severe
Ohio,-8.553625032343229,53.951915825308035,106.05775900711389,153.14349676316758,1038.5719145332546,Thunderstorm,42.67470801383395,98,6.082315570988935,Moderate
Florida,4.35657659113971,12.416314097409971,6.413030662393954,44.77731837189947,981.0583528555431,Thunderstorm,32.54749351496216,85,17.75710070153682,Severe
Illinois,19.59371529041525,73.71679661545569,29.652612854135786,116.14921815746283,1006.5122284340621,Hailstorm,12.560382052951224,25,22.74378915565649,Severe
Virginia,39.9189012423875,44.98282880439423,50.78960313815292,111.0464155562813,976.9688583272391,Hailstorm,12.571591783222537,33,14.130015904252575,Severe
Ohio,36.553934696901884,57.80320870339111,119.17587718121125,370.924708730127,1048.479955716934,Hailstorm,42.3477024273094,70,5.925687910462937,Moderate
North Carolina,16.97455529565365,90.44086843089983,118.49648700927006,30.929090862558684,957.177998333628,None,28.096371133218863,93,0.0,Moderate
Virginia,-7.962140346857898,33.10639971695305,142.8902792614743,25.466789927866884,994.6955286780651,Category 3,37.885525538500914,48,21.23811968851437,Severe
Michigan,19.438900404612003,31.623820805095942,137.51512540003273,346.804297241918,1012.0988154833561,Category 2,21.593481913767846,88,17.17441388688982,Severe
Illinois,28.763757995891254,33.68732537620804,12.227189256752451,278.35984243801187,1011.561225233729,Thunderstorm,4.947534559273276,48,7.751716183318713,Moderate
Virginia,8.654049288876855,40.42971921337325,124.48015832170438,208.88377242160172,1023.8758389764844,Tropical Storm,15.96894999550205,72,5.385959669052413,Moderate
Georgia,-3.8915183195089913,19.661857718148966,67.67603693100251,287.6842034885226,1022.4415326322044,Category 1,7.735161325841432,26,15.358205427524503,Severe
Ohio,5.321237426311267,72.74976947277304,129.88291360946002,367.6239529843195,1029.3142705200303,Thunderstorm,37.52797518842411,64,12.104412070456302,Severe
Texas,32.43738754572977,28.66588460462229,13.392937729669585,51.73568635338965,973.4287409489691,None,33.62457550354033,32,0.0,Moderate
Illinois,9.318410775583057,93.35311725435271,123.41536522610035,276.64320799047124,987.0506493401895,Thunderstorm,4.243820274625952,71,3.5690923056344177,Moderate
New York,34.65898198771406,29.41176825188836,23.946377850116146,412.2084164571527,988.2033115980273,Tropical Storm,29.8264991405701,48,4.1260116741054675,Moderate
Michigan,7.573679849411171,33.00778263778976,50.07624451040133,181.2145852891562,1045.5839660910142,Thunderstorm,41.958504335750185,62,9.346459787468046,Moderate
California,-1.0044728872400022,36.73182059297347,4.327260043503251,381.50899381131956,990.9311857085208,Thunderstorm,33.473486179198396,31,6.951486615464126,Moderate
Illinois,13.971659773248454,79.16842873102743,18.55921322807078,422.71041957325457,972.1869210704676,Thunderstorm,24.533371823252224,18,15.244788515131429,Severe
North Carolina,14.875098175902643,48.48458386978268,66.8588828118574,410.464595910067,1013.2344426391751,Hailstorm,14.969437677066589,99,9.453432175330326,Moderate
Ohio,-9.114047979786466,83.74011616275568,122.75075034517054,325.1782009929306,992.7266914825228,Hailstorm,42.580643980122986,49,16.73132808140133,Severe
Georgia,-3.5625210011520627,80.63683411202096,116.05046570475747,358.6722591982293,975.0080063115748,Category 2,20.29463434276895,21,18.682363248430864,Severe
California,0.17093103250496,93.65413804907199,35.294664266446986,393.83759035739047,1021.5135474458201,Hailstorm,41.0588918512217,89,5.30485411504118,Moderate
California,-3.7526975441728814,78.09437395936493,22.753567360392147,366.854654748816,969.1925286647728,Thunderstorm,37.583992234473456,66,22.155948214546402,Severe
Michigan,8.78393414817501,14.672005270215656,58.389519447265506,225.84008114328935,1013.3354040659349,Category 1,39.17889433348127,8,19.104676326591115,Severe
Virginia,43.05425705893599,85.35531463291525,132.4902520819327,79.56047143597777,993.0530709737077,None,47.510280967759016,34,0.0,Moderate
North Carolina,18.007239607989288,94.42653370348701,13.713761124450475,154.8652999427636,981.9167164330672,Hailstorm,35.9404087619023,70,21.90536365920716,Severe
Virginia,24.51558131288556,99.43202732947022,81.43710155165255,103.62328112102908,1044.5982267487302,Category 2,1.6339649144951238,78,7.1149812412415905,Moderate
Georgia,9.601256318766549,21.274083471921863,13.321121910456284,180.7220771625011,982.440750781478,None,9.860828879075756,3,0.0,Moderate
California,7.791826890373034,65.19459423938811,70.53181817463584,244.6655400912141,984.7507374149968,Category 2,1.6893672156078967,36,2.973100549213837,Moderate
North Carolina,-8.72692754467454,27.951279929574344,19.018726824147343,479.52333586712297,1037.0638364133172,Category 3,9.11585135720115,27,11.49218188661348,Moderate
North Carolina,17.51835106218123,33.62586768213391,12.050540249904717,479.7313974946313,962.9043362875493,Thunderstorm,2.9490965129334388,8,12.64721678074758,Severe
Florida,16.598495371341645,77.10259044005721,28.627399959537712,384.7942604584283,960.8068749646061,None,24.07761797694014,34,0.0,Moderate
Ohio,-1.3193100600382337,97.99009459291543,38.288402905314925,490.07014418167023,978.2707784084503,Category 1,1.3538982303877347,24,2.4729019009404487,Moderate
California,32.0378200113687,63.536995131672064,41.43980686971372,499.00790791222954,1009.1635923274459,Category 1,22.683796781532454,8,1.7467184423751552,Moderate
California,17.097088167105163,86.55260228400226,96.79019208709992,442.6283738993217,988.4300160110138,Category 3,43.144363541760576,60,10.65747380146523,Moderate
North Carolina,8.64466835888653,10.799542344594514,8.247281343432189,39.75179160306902,1010.8554480835675,Category 1,35.93164860359085,51,5.35006618234628,Moderate
Virginia,-1.9200100037390158,13.296847586465734,12.12135898580462,213.02205173213096,965.9750631044435,None,45.309884335284295,96,0.0,Moderate
California,20.368845483405682,63.7051903593277,28.305924221890066,267.05999051267105,976.1450848767347,Category 2,10.87904514031298,16,16.380934535110296,Severe
North Carolina,31.404936434884533,45.00847914403952,130.8094603772133,62.04129280782372,1006.5162333812472,Tropical Storm,25.4921191874541,75,8.494020410810194,Moderate
California,5.509964397673443,90.07820334758385,94.29073890948493,404.31531362156255,971.7149202258732,Category 2,15.291813751960262,8,2.0530150987566533,Moderate
North Carolina,2.033689336719741,37.178372177716035,109.55544887819335,74.34170747439045,992.2804630490444,Hailstorm,23.703350193217634,53,5.196203348400906,Moderate
Florida,18.706423023551732,48.88459247536427,55.554323333648874,191.66438769649196,1007.264787699169,Tropical Storm,26.739639820045845,4,16.908624880101556,Severe
Ohio,-1.456118361949068,57.51182780484114,31.983052360500132,34.45608996394067,1047.3650902280915,Category 1,1.7369342628415279,62,23.773792546750467,Severe
North Carolina,26.663736262685674,34.57349495976228,5.69420414443692,262.2965439793214,957.9886657877594,Thunderstorm,11.19629449031919,46,8.508589317290394,Moderate
California,23.293899536932678,91.76453807079649,73.28034299578383,298.52072341734197,996.0413978570905,None,33.82909340371187,89,0.0,Moderate
Georgia,-5.2104872724714255,51.808022619228744,86.14214463409694,367.5884250803398,989.6270960742131,Tropical Storm,37.10054517793438,18,20.943219306771415,Severe
Ohio,-7.991379134024437,48.174004820711524,134.55041915665677,169.7307443414765,1032.424124945118,Category 2,27.333665639400156,98,2.108160059644973,Moderate
Florida,24.115875892372166,86.47777440408993,132.3139468123491,295.26574980159046,1040.0297119028435,Category 2,12.999793341536481,65,22.073096752210937,Severe
North Carolina,6.186157569380743,38.078056148310864,63.70277377083824,367.07366983023593,1040.7013168531364,Hailstorm,19.444037602691523,44,11.722662200508953,Moderate
Georgia,-5.245483575463081,83.57188100598648,63.53668935051932,381.017574455012,987.5139313041594,Category 2,4.60976697030646,70,23.177570750354857,Severe
North Carolina,31.76857877260676,21.00455674492145,24.168434507375053,150.82092322501856,980.4655146895482,None,45.7526216060444,72,0.0,Moderate
Virginia,7.272420165970427,26.450968002840966,38.617348176388624,33.85196508906252,994.9137250455085,None,41.69651861809383,85,0.0,Moderate
California,15.277975230102296,95.57574995545612,138.84953644813373,18.80973877577713,984.3986305971803,Hailstorm,3.1489126515582413,32,23.417371070375438,Severe
Illinois,3.0247110099573096,85.82027417269371,21.15540164028032,384.0301423462918,1021.8850980568193,Category 2,7.991551951599863,79,6.596013024667238,Moderate
Michigan,24.50243930968805,44.910901131076564,145.30493201154772,192.7194585906229,971.3571048629583,Category 3,27.89253317706017,42,21.296999234742586,Severe
Texas,6.58186284448977,67.46108038453265,75.71078253227947,66.97133140167577,1015.8684084073882,Category 1,11.156643558202363,87,4.981955378526652,Moderate
Virginia,43.24115286751956,94.86731704878602,68.49101621502466,92.24446776063611,1042.69875331045,Thunderstorm,44.851233504678156,71,16.519654173402444,Severe
Georgia,28.662115173929863,29.067301257767582,26.195757102953177,383.07523740156176,977.9913569696109,Hailstorm,36.26834788181158,93,10.459707004382462,Moderate
Virginia,-2.480274799459382,15.310942320070058,99.23118757237212,299.45100034538245,1017.6890616588825,Category 3,13.117992619731973,25,23.356417982483237,Severe
New York,12.918216182040673,58.372125805477474,68.97682775433718,250.70158308178543,964.3561121557378,Category 1,0.2928677371428545,44,5.249770516202855,Moderate
North Carolina,11.198160485143323,22.833719079723394,55.59946018698319,311.5037928122663,962.1383942097259,None,38.373474777742786,34,0.0,Moderate
North Carolina,19.38359108962107,26.858718344023764,39.67743278779379,68.74977707871204,961.5644478064866,Hailstorm,20.35630606085115,80,15.714855453006047,Severe
Texas,36.30618709635893,90.23852707584214,9.973020452230797,159.52112145507851,963.8528169845349,Tropical Storm,30.8341301691733,52,23.485269735335123,Severe
Texas,22.088210835065098,10.66631127804022,77.89921748266437,187.03175869253607,971.6164870309442,Category 3,13.77479162022228,9,7.988850762520832,Moderate
New York,-6.61438273200004,83.51380238174816,46.936249958795514,157.2488846898944,1006.2830495601794,Hailstorm,6.857916449192206,40,10.128034174029882,Moderate
California,26.047863324157028,56.525569870204684,106.17978045041582,432.2081560674681,1026.6985648615537,None,32.4149564057158,16,0.0,Moderate
Michigan,-9.545408612977788,60.336494888077034,108.52835351237286,290.71057232630864,962.6857023710916,Category 3,21.615580231039637,70,6.8121112998120505,Moderate
Illinois,32.89782532972162,70.45911644107262,49.816051730669464,364.6607037419468,1037.0014940590725,Category 3,11.288145651359084,65,19.79915810928377,Severe
Illinois,26.66498398261831,48.830049307720934,100.36810253501413,118.35304493784827,1034.2716284430226,Category 3,6.606143979177753,10,3.115898932302962,Moderate
Florida,6.9832112093922305,20.40506993731733,38.80128604192414,132.03701864787521,1022.7388026502891,Tropical Storm,27.863020533198405,62,17.21016842924496,Severe
Florida,6.084299252423367,19.253820142434144,109.07605893632294,112.66799153907314,992.5965799461474,Category 2,34.82639712996357,66,13.280366309023316,Severe
California,33.90501481004681,77.89259792655483,2.411571831783299,343.98978882277873,950.1557234825526,None,13.626574181909533,45,0.0,Moderate
Florida,33.08351805585413,29.893162894055642,22.741315047796917,174.5204978452592,1023.4764941300297,Category 3,35.28684169666195,19,12.33510089128312,Severe
Florida,9.376629490721797,12.529151525587977,36.75129928611543,202.54206620208154,1037.898614467644,Category 1,8.789865539173052,12,20.088829120466716,Severe
New York,6.442125044387918,98.1652500189047,115.94032304797595,354.5608039194305,983.5286376171862,Category 2,16.243953172565245,86,11.245156890208907,Moderate
New York,20.79036338855345,98.2352367424624,9.95643796266128,485.89935094160273,1021.7987561221119,Tropical Storm,35.754349766397866,16,3.803648593044475,Moderate
Florida,-9.53988870087207,44.03272036094019,28.20857155732964,80.937656866659,956.2047614361281,Thunderstorm,31.686888943059806,92,1.9384451290249545,Moderate
Virginia,-5.453312910740174,12.297146010140189,53.79361582577911,31.338134117401715,1020.9494871471643,Tropical Storm,12.9851340913878,31,18.889314764611807,Severe
Ohio,-3.0606725418194793,75.45381927334748,1.3762491229366347,97.42296598373046,956.8308520848893,Thunderstorm,5.86248007425279,98,8.599962354182933,Moderate
Ohio,0.1976499804945817,84.79108544371023,114.3181463061613,367.4803424816391,1008.7186335888682,Category 1,2.038724397467613,98,22.418628021205127,Severe
California,18.1609969671508,21.251232110422876,84.01577245082018,97.31364552450816,1009.7553285895294,Thunderstorm,40.219928636125715,97,15.194385163012017,Severe
Illinois,44.57330531736171,22.191275341831265,135.1019080530026,292.17620131244314,980.215655442382,Hailstorm,3.606813579257281,84,11.034529496867746,Moderate
Texas,25.893737096104445,84.00015997271116,4.654654881741815,295.158268249491,957.9122727076732,Category 3,5.5125673059066145,15,13.98269316346639,Severe
California,-6.628566305292702,92.97166498437113,40.70860256494804,147.21155014854054,1044.9334774712438,Category 2,11.410110253216017,22,11.51405083299055,Moderate
Florida,18.906865573423296,81.16793530067346,109.68774861550533,34.363139938314355,1003.5577404016614,None,21.392145803512697,10,0.0,Moderate
New York,17.315486681422744,28.06704542525766,101.27241291734617,199.60025872580235,1007.9758125123863,Hailstorm,37.90977985135181,13,11.534502995447689,Moderate
North Carolina,-2.0707701300072774,47.03690974907988,36.45861609070619,93.3927111282678,1011.5020889030474,Category 2,11.87905564517309,66,3.39348369754119,Moderate
Virginia,40.61498028413242,64.07581832793227,89.35316024520932,92.23660513326205,1039.1047926926155,Category 3,26.088395921268088,70,14.73302490064455,Severe
Georgia,14.242088622145292,24.426412643874585,119.06364796616306,261.2944355143705,956.0255644546758,Category 2,4.337881058402068,44,15.328564061457337,Severe
New York,44.70075273353569,28.954224336925748,5.0071055001922105,336.56056904887674,1039.3287767852532,Tropical Storm,22.296528246553187,74,18.602591674239797,Severe
Ohio,13.103976238869034,35.45974648616995,107.64425953041223,37.707526133264004,973.9676508611274,Category 3,8.526671682110797,32,22.465535255673203,Severe
New York,23.43767364759851,55.856194326175284,37.814559767096334,289.16069932125043,957.7950249596347,Category 3,10.137194826747123,82,11.19087868883936,Moderate
Virginia,-4.238060495170796,55.97243984597928,142.17769328011985,123.10082172423037,1015.7265852131331,Category 2,17.60776483722861,44,9.097761951968034,Moderate
Texas,14.982530309377807,83.28650674127974,80.73303320416626,336.64903050984134,1047.6975644256684,None,36.544689537641155,53,0.0,Moderate
Florida,3.132124170218532,77.7709180618863,5.007927394692169,405.1079181011834,955.7242066306596,Hailstorm,35.711348635211266,50,21.704574743959835,Severe
North Carolina,35.95606392141792,92.23621075989479,60.51459281738329,403.5068178329419,992.6121818037366,Thunderstorm,19.918702871295363,86,23.539594782239963,Severe
Ohio,33.11557716771469,84.96115505421368,144.94677873292287,184.93067912036716,1002.9784525343786,None,5.696215401235612,22,0.0,Moderate
Ohio,35.32989997939472,32.848979347508916,109.55594898663203,283.6348369387722,975.211896410349,None,13.473197761149423,28,0.0,Moderate
Michigan,29.798519076687327,39.81670923735999,45.07185055296933,396.8475919186901,1048.2872149152968,Category 1,24.257077273446633,5,12.428593315923155,Severe
Illinois,35.79757729910282,55.03809192692804,86.29009414707994,30.405130740238594,1014.0963214603828,None,41.73176537736591,38,0.0,Moderate
Texas,1.045581259620647,11.284402110728013,89.86520334293944,302.81216808618103,1034.435067284671,Thunderstorm,46.47622151103986,4,9.463603994442083,Moderate
Ohio,14.862407711889091,91.35118056553493,3.502224117481534,418.26099191222283,991.5777681971714,Tropical Storm,30.59860488114785,95,1.7287344274555834,Moderate
Illinois,28.05157839702825,13.99097913061053,26.8250041873833,186.1784989507632,985.3955887144817,Category 3,16.83295154387526,39,4.69382712324642,Moderate
Ohio,25.05658738643242,39.019714373497266,82.76654074683418,227.70405699064338,1005.3157894881092,Category 3,33.28576577733018,89,10.132746957801626,Moderate
Florida,29.399496558074787,61.2257312076766,60.412883773603355,349.36403427967497,993.527844262664,Tropical Storm,16.13904651938873,77,9.388206541130481,Moderate
Illinois,2.334211073317743,56.60572497461792,28.505672178024117,33.94235593284939,1021.4948055136795,Category 1,30.02272576399711,81,7.413148676020776,Moderate
Virginia,-4.586091002525564,68.90139035432873,115.90031022962548,192.81798021031275,976.5818090211794,Category 3,11.700795441392478,20,6.297120272984978,Moderate
Michigan,40.4243617941127,57.476815776478816,73.3492321018144,147.85538511192448,994.95910310924,Thunderstorm,12.815457659106142,58,18.225981432289974,Severe
Florida,20.809454256204717,30.610128313273094,46.49597135502737,8.497124793565403,1039.513274729406,Tropical Storm,3.610828273973908,88,7.774643095661996,Moderate
Virginia,-1.5395741520923973,28.09703690144847,24.25160196236189,97.98633061663004,1025.610790034333,Category 3,20.166775306232395,19,17.250503523643097,Severe
North Carolina,33.639012003804886,91.65223621679488,91.67450441874463,197.94178279442465,966.8070165017895,Thunderstorm,29.672376964592054,23,9.478377508878268,Moderate
Texas,40.32114651461054,33.75700630620333,99.93919539920563,98.71435420028546,1038.6864829391598,Tropical Storm,37.862157302909814,2,19.445522498737827,Severe
Texas,-0.6740064785890016,35.287951049156206,100.43958248656429,301.19915909727825,1008.9016590445189,Tropical Storm,38.8967301522093,85,4.846367020912869,Moderate
Georgia,34.95768503980108,47.165760649031014,33.04310404330542,224.32630366815448,1017.9287183272484,Tropical Storm,47.63733357634386,71,4.624889248500298,Moderate
Georgia,41.327378372552054,22.549449443497657,89.30076108335281,19.7406473866924,979.4256565849266,Category 1,4.212274840174171,56,16.6324621419431,Severe
Illinois,41.609888016280955,55.65455599809164,135.81096972876412,137.52013215625846,994.1544263635658,Tropical Storm,23.67056488539978,92,22.04305056160367,Severe
Texas,40.278605390942566,69.85285855319182,52.978140114448124,9.738385189607012,1030.6812478906252,None,25.02597961931584,70,0.0,Moderate
Illinois,20.053155679805652,80.74004428696301,31.615039896276613,179.067589947238,983.0676218763182,Hailstorm,38.61760446613883,69,2.6952062104077905,Moderate
Georgia,9.59162244896281,74.03088176778063,115.8224274031143,129.55500887291677,966.5061615510193,Category 2,12.785208748264658,69,22.496655756901944,Severe
North Carolina,-9.599995576829489,23.28723676722373,26.53244102391771,344.0933910842308,987.8304912983481,Category 2,3.329871357094417,75,3.698519708913847,Moderate
Ohio,-6.64982752206601,51.04604304738315,38.06230805923379,153.70346279826614,956.9218667409388,Tropical Storm,15.060422892884144,62,6.758439154610702,Moderate
Virginia,13.586145841356487,13.47275807273606,15.096659146794373,187.579332292182,1021.7856458484932,Category 3,47.228535795084525,85,22.378365850661858,Severe
New York,11.962938051533069,11.601819704885436,40.18114741120039,362.6669659316043,964.7745908774198,None,43.17317749558014,46,0.0,Moderate
Illinois,0.15926502634357576,49.611737644642055,61.55025993224676,240.45883795432644,978.5125907060844,None,18.971854125439275,89,0.0,Moderate
North Carolina,11.751401541741124,32.76644450118661,9.623679291448667,278.22718929791995,1038.1081005553892,Category 2,42.06105593976291,88,22.95413755210165,Severe
Virginia,-0.3942463999547545,71.50247153860265,130.75633663459507,420.6733318737243,1004.0497657956771,Thunderstorm,1.5722152375996181,18,14.065115803570963,Severe
Texas,36.68351890267123,75.18167081320713,77.05121883250285,103.44415272868417,982.1338440596476,Thunderstorm,15.081795718281626,99,2.6617100404369447,Moderate
Ohio,6.400718283157936,90.586335210243,88.21554478327957,494.5927642637952,1004.7666890014885,Category 3,34.88696870340213,98,17.170538177159735,Severe
Virginia,22.921039258707047,78.46142621851348,55.69286346501816,450.052545920197,971.827765963189,Thunderstorm,10.62970804880827,12,13.357379229935944,Severe
Michigan,17.656368409949774,14.341971082288753,100.47528443308677,143.27641430053052,952.517312970561,Hailstorm,9.52276567139072,88,14.169525161940577,Severe
Georgia,-7.146485732330428,43.44607093219909,64.76726037765461,446.46920881028,1010.3732478963803,Category 3,41.36676220628992,44,23.864397619485693,Severe
Virginia,41.82285457201414,34.57210165769099,114.19706618088675,376.9780791484068,1021.412593278473,Thunderstorm,29.565790131683706,31,4.5078285158894555,Moderate
